refresh_wall_time,order_id,symbol,side,submitted_sim_time,status,price,size,executed_size,timestamp
2026-04-01 09:50:28,b84f22ed-5d66-47fb-a86f-28d8e1af236d,NVDA,BUY,2026-01-16 09:46:09,Status.FILLED,190.19,1,1,2026-04-01 09:36:01.552781
2026-04-01 09:50:28,2e29dbac-0c1e-4c7b-a292-817ad852dd46,NVDA,SELL,2026-01-16 09:46:10,Status.FILLED,190.18,1,1,2026-04-01 09:36:02.554953
2026-04-01 09:50:28,fdffbd9a-a2cd-42c6-8024-5528fadc9b5f,NVDA,BUY,2026-01-16 09:46:11,Status.FILLED,190.19,1,1,2026-04-01 09:36:03.557316
2026-04-01 09:50:28,8bc4a063-42db-42c8-930c-76965f431b40,NVDA,SELL,2026-01-16 09:46:12,Status.FILLED,190.2,1,1,2026-04-01 09:36:04.558302
2026-04-01 09:50:28,a47257d8-43c4-4a8e-aa98-f2d3917e657e,NVDA,BUY,2026-01-16 09:46:13,Status.FILLED,190.22,1,1,2026-04-01 09:36:05.560838
2026-04-01 09:50:28,50590442-dee3-4bc1-a44f-705a85922b07,NVDA,SELL,2026-01-16 09:46:14,Status.FILLED,190.3,1,1,2026-04-01 09:36:06.561818
2026-04-01 09:50:28,be188b2d-425c-44b1-96ca-2acc8b0cf5eb,NVDA,BUY,2026-01-16 09:46:15,Status.FILLED,190.36,1,1,2026-04-01 09:36:07.564328
2026-04-01 09:50:28,eea0684f-eabe-4cda-b532-ce98453b66a8,NVDA,SELL,2026-01-16 09:46:17,Status.FILLED,190.33,1,1,2026-04-01 09:36:09.570399
2026-04-01 09:50:28,2c0230c2-c39d-4fb6-8218-a2c6552436a1,NVDA,BUY,2026-01-16 09:46:18,Status.FILLED,190.36,1,1,2026-04-01 09:36:10.573020
2026-04-01 09:50:28,c9cc8851-7001-4097-b36a-2191f3b89004,NVDA,SELL,2026-01-16 09:46:19,Status.FILLED,190.31,1,1,2026-04-01 09:36:11.578218
2026-04-01 09:50:28,06613872-bc86-4add-bbab-21ea157a4dc8,NVDA,BUY,2026-01-16 09:46:20,Status.FILLED,190.31,1,1,2026-04-01 09:36:12.579264
2026-04-01 09:50:28,86ae1269-59c1-4db2-b75b-e66b71fbe8bc,NVDA,SELL,2026-01-16 09:46:21,Status.FILLED,190.22,1,1,2026-04-01 09:36:13.581084
2026-04-01 09:50:28,c20d5a26-2a21-4bb2-a6ca-b5330a524ec1,NVDA,BUY,2026-01-16 09:46:22,Status.FILLED,190.17,1,1,2026-04-01 09:36:14.583507
2026-04-01 09:50:28,828ba6b8-a655-433f-b740-3a96e7be7053,NVDA,SELL,2026-01-16 09:46:23,Status.FILLED,190.19,1,1,2026-04-01 09:36:15.588675
2026-04-01 09:50:28,7a754f37-9322-4d02-b590-ccafdec1c3e0,NVDA,BUY,2026-01-16 09:46:24,Status.FILLED,190.15,1,1,2026-04-01 09:36:16.594452
2026-04-01 09:50:28,9e881520-7e1c-4f05-92f9-60c1145c8ed9,NVDA,SELL,2026-01-16 09:46:25,Status.FILLED,190.15,1,1,2026-04-01 09:36:17.597948
2026-04-01 09:50:28,8782ac1e-3fd7-4bbe-b248-46e21398bddd,NVDA,BUY,2026-01-16 09:46:26,Status.FILLED,190.17,1,1,2026-04-01 09:36:18.599862
2026-04-01 09:50:28,7c7b3799-ce53-4f00-9ec7-49a028349bec,NVDA,SELL,2026-01-16 09:46:27,Status.FILLED,190.16,1,1,2026-04-01 09:36:19.603032
2026-04-01 09:50:28,39504841-cd3b-41a3-a1ae-265dacc87594,NVDA,BUY,2026-01-16 09:46:28,Status.FILLED,190.2,1,1,2026-04-01 09:36:20.607097
2026-04-01 09:50:28,9f505e47-3b2a-4bf2-8f8c-643fe9542c4c,NVDA,SELL,2026-01-16 09:46:29,Status.FILLED,190.17,1,1,2026-04-01 09:36:21.614206
2026-04-01 09:50:28,c1044de6-913b-444f-a1e9-5302fa535499,NVDA,BUY,2026-01-16 09:46:31,Status.FILLED,190.17,1,1,2026-04-01 09:36:23.622091
2026-04-01 09:50:28,9051712d-319f-407d-9161-53d9ec8c5f3e,NVDA,SELL,2026-01-16 09:46:32,Status.FILLED,190.14,1,1,2026-04-01 09:36:24.625451
2026-04-01 09:50:28,91e8dc06-10e3-4dfe-b712-07d17cc078e8,NVDA,BUY,2026-01-16 09:46:33,Status.FILLED,190.16,1,1,2026-04-01 09:36:25.628933
2026-04-01 09:50:28,7a499ea1-79b5-4d04-9eba-141f32d2dba0,NVDA,SELL,2026-01-16 09:46:34,Status.FILLED,190.13,1,1,2026-04-01 09:36:26.631240
2026-04-01 09:50:28,8de238f0-bc6d-4c67-9a9c-e98f1ab202fc,NVDA,BUY,2026-01-16 09:46:35,Status.FILLED,190.15,1,1,2026-04-01 09:36:27.633876
2026-04-01 09:50:28,843526fe-1c15-442a-ae6b-4b580d435895,NVDA,SELL,2026-01-16 09:46:36,Status.FILLED,190.16,1,1,2026-04-01 09:36:28.636321
2026-04-01 09:50:28,ba3bd301-103e-4f8b-95f8-37383b2eeae2,NVDA,BUY,2026-01-16 09:46:37,Status.FILLED,190.18,1,1,2026-04-01 09:36:29.638411
2026-04-01 09:50:28,6a951010-d680-488c-b194-c3c0f1f34aa1,NVDA,SELL,2026-01-16 09:46:38,Status.FILLED,190.16,1,1,2026-04-01 09:36:30.639164
2026-04-01 09:50:28,4cc575dc-0f0c-4e31-9743-5467c7299938,NVDA,BUY,2026-01-16 09:46:39,Status.FILLED,190.18,1,1,2026-04-01 09:36:31.644299
2026-04-01 09:50:28,36497557-45ec-412e-b1b7-f6e579627e65,NVDA,SELL,2026-01-16 09:46:40,Status.FILLED,190.16,1,1,2026-04-01 09:36:32.649172
2026-04-01 09:50:28,b6fc7cb3-cf94-40f0-9b9f-0b1ce7656c20,NVDA,BUY,2026-01-16 09:46:41,Status.FILLED,190.13,1,1,2026-04-01 09:36:33.653883
2026-04-01 09:50:28,f8ebc3b5-ed68-4eb4-aacb-cfe3c7b74195,NVDA,SELL,2026-01-16 09:46:42,Status.FILLED,190.13,1,1,2026-04-01 09:36:34.658534
2026-04-01 09:50:28,ab8fca3c-67d6-436f-912e-fc3ea46cb01b,NVDA,BUY,2026-01-16 09:46:43,Status.FILLED,190.13,1,1,2026-04-01 09:36:35.662123
2026-04-01 09:50:28,8995c01c-7877-45a1-8945-608456b6b1d4,NVDA,SELL,2026-01-16 09:46:44,Status.FILLED,190.13,1,1,2026-04-01 09:36:36.665512
2026-04-01 09:50:28,b1279363-a3ba-420a-baf2-d85202f814da,NVDA,BUY,2026-01-16 09:46:45,Status.FILLED,190.14,1,1,2026-04-01 09:36:37.669518
2026-04-01 09:50:28,5e14026e-6e9f-4255-add3-c48bc6d56f66,NVDA,SELL,2026-01-16 09:46:46,Status.FILLED,190.07,1,1,2026-04-01 09:36:38.674789
2026-04-01 09:50:28,7d141ef5-3668-4563-8e18-28665fb332e4,NVDA,BUY,2026-01-16 09:46:47,Status.FILLED,190.07,1,1,2026-04-01 09:36:39.679779
2026-04-01 09:50:28,75fa6d75-de4e-41dc-a226-71bd6241e081,NVDA,SELL,2026-01-16 09:46:48,Status.FILLED,190.03,1,1,2026-04-01 09:36:40.684639
2026-04-01 09:50:28,7497ec83-565c-40ee-a96f-04a903900810,NVDA,BUY,2026-01-16 09:46:49,Status.FILLED,190.05,1,1,2026-04-01 09:36:41.687496
2026-04-01 09:50:28,d586c0c3-e4fa-4012-86be-c32da4cde665,NVDA,SELL,2026-01-16 09:46:50,Status.FILLED,190.06,1,1,2026-04-01 09:36:42.691690
2026-04-01 09:50:28,32528620-a5dd-4b5b-9147-c6cc5547b545,NVDA,BUY,2026-01-16 09:46:51,Status.FILLED,190.07,1,1,2026-04-01 09:36:43.696609
2026-04-01 09:50:28,8e8e6241-66ad-4d7e-8523-fd476a710665,NVDA,SELL,2026-01-16 09:46:52,Status.FILLED,190.04,1,1,2026-04-01 09:36:44.700012
2026-04-01 09:50:28,2e58364f-2521-4c9a-aa0c-b746f41bb7be,NVDA,BUY,2026-01-16 09:46:53,Status.FILLED,190.05,1,1,2026-04-01 09:36:45.704961
2026-04-01 09:50:28,2f6cac2c-b236-486c-8a3f-20b7ea38e78a,NVDA,SELL,2026-01-16 09:46:54,Status.FILLED,190.02,1,1,2026-04-01 09:36:46.715908
2026-04-01 09:50:28,f8e85b6c-279a-4cd5-9353-ba7e562158fa,NVDA,BUY,2026-01-16 09:46:56,Status.FILLED,190.01,1,1,2026-04-01 09:36:48.723789
2026-04-01 09:50:28,16013355-0542-445d-8947-560fbea3fc73,NVDA,SELL,2026-01-16 09:46:57,Status.FILLED,189.99,1,1,2026-04-01 09:36:49.727789
2026-04-01 09:50:28,a5b7c23d-0a50-42ee-a765-e800ca2de476,NVDA,BUY,2026-01-16 09:46:58,Status.FILLED,190.0,1,1,2026-04-01 09:36:50.731229
2026-04-01 09:50:28,fa389e48-195a-49f6-8ffc-d844c84a7ba7,NVDA,SELL,2026-01-16 09:47:00,Status.FILLED,189.98,1,1,2026-04-01 09:36:52.732969
2026-04-01 09:50:28,75141fbd-1de8-46e8-810a-12409dccee4a,NVDA,BUY,2026-01-16 09:47:01,Status.FILLED,189.96,1,1,2026-04-01 09:36:53.737267
2026-04-01 09:50:28,017e26a3-9a0d-45ed-a69a-f2c1eeedcc13,NVDA,SELL,2026-01-16 09:47:02,Status.FILLED,189.96,1,1,2026-04-01 09:36:54.743239
2026-04-01 09:50:28,74352b63-9b52-4ad9-84b0-6d978908497b,NVDA,BUY,2026-01-16 09:47:03,Status.FILLED,189.92,1,1,2026-04-01 09:36:55.753926
2026-04-01 09:50:28,9ea9ef0a-3f75-44a6-919e-3ac5c65ef0a0,NVDA,SELL,2026-01-16 09:47:04,Status.FILLED,189.89,1,1,2026-04-01 09:36:56.755767
2026-04-01 09:50:28,c3f27617-bd04-4537-ac8a-e32a3df6dd26,NVDA,BUY,2026-01-16 09:47:05,Status.FILLED,189.89,1,1,2026-04-01 09:36:57.758402
2026-04-01 09:50:28,200f6804-463c-4c60-9040-95d3214b995f,NVDA,SELL,2026-01-16 09:47:06,Status.FILLED,189.89,1,1,2026-04-01 09:36:58.762724
2026-04-01 09:50:28,ee0dd7e0-2596-4316-99d5-6b9af38bb8b5,NVDA,BUY,2026-01-16 09:47:07,Status.FILLED,189.88,1,1,2026-04-01 09:36:59.765031
2026-04-01 09:50:28,c043b933-ea6f-4777-8615-514b977ddb3b,NVDA,SELL,2026-01-16 09:47:08,Status.FILLED,189.86,1,1,2026-04-01 09:37:00.766290
2026-04-01 09:50:28,4991cbb7-c730-4bd5-a883-a32c430c40be,NVDA,BUY,2026-01-16 09:47:09,Status.FILLED,189.9,1,1,2026-04-01 09:37:01.767131
2026-04-01 09:50:28,53050474-4e49-4e57-aede-e60539c75cba,NVDA,SELL,2026-01-16 09:47:10,Status.FILLED,189.91,1,1,2026-04-01 09:37:02.769708
2026-04-01 09:50:28,5557c795-3f66-4647-8bb8-76317adfb185,NVDA,BUY,2026-01-16 09:47:11,Status.FILLED,189.88,1,1,2026-04-01 09:37:03.774434
2026-04-01 09:50:28,b92589e7-4289-405a-8951-f1c0ba6b3c4d,NVDA,SELL,2026-01-16 09:47:12,Status.FILLED,189.89,1,1,2026-04-01 09:37:04.779543
2026-04-01 09:50:28,ba3a813b-42da-412f-8b1f-b3a09513994c,NVDA,BUY,2026-01-16 09:47:13,Status.FILLED,189.91,1,1,2026-04-01 09:37:05.792155
2026-04-01 09:50:28,e11b5458-707b-4d7f-a017-1693fe0c7a84,NVDA,SELL,2026-01-16 09:47:16,Status.FILLED,189.87,1,1,2026-04-01 09:37:07.796203
2026-04-01 09:50:28,fe5842eb-d904-4387-a76b-2d614304f181,NVDA,BUY,2026-01-16 09:47:17,Status.FILLED,189.92,1,1,2026-04-01 09:37:08.934521
2026-04-01 09:50:28,4f59a838-b3ed-42df-bbff-7e2daa502e19,NVDA,SELL,2026-01-16 09:47:19,Status.FILLED,189.89,1,1,2026-04-01 09:37:10.939740
2026-04-01 09:50:28,7e50bb8e-fe8e-41fb-9424-ad59f44aaa0c,NVDA,BUY,2026-01-16 09:47:20,Status.FILLED,189.93,1,1,2026-04-01 09:37:11.944447
2026-04-01 09:50:28,3ea8d9f3-7a9e-475b-8c1c-d58b0b46e7c8,NVDA,SELL,2026-01-16 09:47:22,Status.FILLED,189.98,1,1,2026-04-01 09:37:13.949920
2026-04-01 09:50:28,fa59fbb9-3b13-42f0-9c19-61248af16c90,NVDA,BUY,2026-01-16 09:47:23,Status.FILLED,189.96,1,1,2026-04-01 09:37:14.952762
2026-04-01 09:50:28,4d53df3e-6216-4134-86b6-395e2c531903,NVDA,SELL,2026-01-16 09:47:24,Status.FILLED,189.94,1,1,2026-04-01 09:37:15.956595
2026-04-01 09:50:28,acc6ac79-38ae-430c-b977-0ae22e14896a,NVDA,BUY,2026-01-16 09:47:25,Status.FILLED,189.98,1,1,2026-04-01 09:37:16.959497
2026-04-01 09:50:28,ea141252-9f73-4f4f-91e2-0842316e99a6,NVDA,SELL,2026-01-16 09:47:26,Status.FILLED,189.96,1,1,2026-04-01 09:37:17.964877
2026-04-01 09:50:28,9e6d78e0-a6f8-4974-bbc7-7e65be6aae51,NVDA,BUY,2026-01-16 09:47:27,Status.FILLED,189.96,1,1,2026-04-01 09:37:18.966366
2026-04-01 09:50:28,c8d3af72-a52f-4143-a9da-a28c87c69103,NVDA,SELL,2026-01-16 09:47:29,Status.FILLED,189.9,1,1,2026-04-01 09:37:20.970701
2026-04-01 09:50:28,3d65e180-b8f2-413c-893e-a529bd9e74c2,NVDA,BUY,2026-01-16 09:47:30,Status.FILLED,189.94,1,1,2026-04-01 09:37:21.975362
2026-04-01 09:50:28,161094ef-037a-4166-8ea7-e4ca1156e70c,NVDA,SELL,2026-01-16 09:47:31,Status.FILLED,189.93,1,1,2026-04-01 09:37:22.981593
2026-04-01 09:50:28,2e7edbc0-4f14-4b8e-acc1-323e899e57ad,NVDA,BUY,2026-01-16 09:47:33,Status.FILLED,189.9,1,1,2026-04-01 09:37:24.992153
2026-04-01 09:50:28,3c3a26ca-63c7-4356-b4cd-80e1503a731e,NVDA,SELL,2026-01-16 09:47:34,Status.FILLED,189.85,1,1,2026-04-01 09:37:25.997186
2026-04-01 09:50:28,cc631329-2755-4f37-955f-be9b9f593d54,NVDA,BUY,2026-01-16 09:47:35,Status.FILLED,189.85,1,1,2026-04-01 09:37:27.001390
2026-04-01 09:50:28,cdae721a-eb8b-4ebf-857f-0755a982869f,NVDA,SELL,2026-01-16 09:47:36,Status.FILLED,189.82,1,1,2026-04-01 09:37:28.006573
2026-04-01 09:50:28,060d43fe-3413-4fb9-8d74-d9c58b81bc48,NVDA,BUY,2026-01-16 09:47:37,Status.FILLED,189.83,1,1,2026-04-01 09:37:29.012297
2026-04-01 09:50:28,7ad990cc-f4c1-458b-98e0-10460080de4e,NVDA,SELL,2026-01-16 09:47:38,Status.FILLED,189.8,1,1,2026-04-01 09:37:30.017480
2026-04-01 09:50:28,9d866f29-caae-4210-9c7d-32932b6e938d,NVDA,BUY,2026-01-16 09:47:39,Status.FILLED,189.84,1,1,2026-04-01 09:37:31.019568
2026-04-01 09:50:28,141b0648-5ec5-4752-a33a-b20ad645b0ca,NVDA,SELL,2026-01-16 09:47:41,Status.FILLED,189.83,1,1,2026-04-01 09:37:33.030140
2026-04-01 09:50:28,4a1c01eb-0271-488d-a7c0-df022195c691,NVDA,BUY,2026-01-16 09:47:43,Status.FILLED,189.85,1,1,2026-04-01 09:37:35.033843
2026-04-01 09:50:28,fe484bbc-070d-461c-ada3-f75a1ceaa22d,NVDA,SELL,2026-01-16 09:47:44,Status.FILLED,189.83,1,1,2026-04-01 09:37:36.035592
2026-04-01 09:50:28,93f81ed7-55d6-4d40-b01a-93f5a587aa7e,NVDA,BUY,2026-01-16 09:47:46,Status.FILLED,189.85,1,1,2026-04-01 09:37:38.040837
2026-04-01 09:50:28,434f0aa2-cc9d-4767-bf2f-e468c66e862a,NVDA,SELL,2026-01-16 09:47:47,Status.FILLED,189.82,1,1,2026-04-01 09:37:39.041812
2026-04-01 09:50:28,743cb664-814d-4b33-985e-89958fda673c,NVDA,BUY,2026-01-16 09:47:48,Status.FILLED,189.77,1,1,2026-04-01 09:37:40.043171
2026-04-01 09:50:28,a4ec0658-8f5f-4cb3-ad85-a18a423e96a0,NVDA,SELL,2026-01-16 09:47:49,Status.FILLED,189.83,1,1,2026-04-01 09:37:41.046047
2026-04-01 09:50:28,60103178-32bb-4bc0-b8d6-d7a7b763ac93,NVDA,BUY,2026-01-16 09:47:50,Status.FILLED,189.83,1,1,2026-04-01 09:37:42.052431
2026-04-01 09:50:28,3af0560b-f27b-4392-af7d-f2a3ce76de7b,NVDA,SELL,2026-01-16 09:47:51,Status.FILLED,189.85,1,1,2026-04-01 09:37:43.057793
2026-04-01 09:50:28,41787d88-6a3f-4ef5-be1a-68348947c8e1,NVDA,BUY,2026-01-16 09:47:52,Status.FILLED,189.85,1,1,2026-04-01 09:37:44.059998
2026-04-01 09:50:28,45ba5f3f-a91f-42e8-8e6f-79347a6a8dfe,NVDA,SELL,2026-01-16 09:47:53,Status.FILLED,189.85,1,1,2026-04-01 09:37:45.060963
2026-04-01 09:50:28,4a06e737-9d59-4f1f-8a0e-15dd2622d7ca,NVDA,BUY,2026-01-16 09:47:54,Status.FILLED,189.84,1,1,2026-04-01 09:37:46.061688
2026-04-01 09:50:28,f70cab95-5fef-4881-8cf8-2eb92ac1a213,NVDA,SELL,2026-01-16 09:47:55,Status.FILLED,189.88,1,1,2026-04-01 09:37:47.063900
2026-04-01 09:50:28,5af2bc6e-bdac-4894-897a-39fe27f3d04f,NVDA,BUY,2026-01-16 09:47:57,Status.FILLED,189.87,1,1,2026-04-01 09:37:49.071632
2026-04-01 09:50:28,1415f19a-eea3-4310-8959-e7e527636666,NVDA,SELL,2026-01-16 09:47:58,Status.FILLED,189.87,1,1,2026-04-01 09:37:50.073736
2026-04-01 09:50:28,4e1ca679-b3a9-4a85-b287-3ccdc2c1cb83,NVDA,BUY,2026-01-16 09:47:59,Status.FILLED,189.86,1,1,2026-04-01 09:37:51.076974
2026-04-01 09:50:28,385d7354-59e6-4841-b490-43436ce574b4,NVDA,SELL,2026-01-16 09:48:00,Status.FILLED,189.83,1,1,2026-04-01 09:37:52.078389
2026-04-01 09:50:28,9b43332f-c35b-4c31-ba33-14d58abc80d6,NVDA,BUY,2026-01-16 09:48:01,Status.FILLED,189.86,1,1,2026-04-01 09:37:53.080036
2026-04-01 09:50:28,65a029c0-80ad-4f87-b8b3-26524ee1c1ab,NVDA,SELL,2026-01-16 09:48:02,Status.FILLED,189.86,1,1,2026-04-01 09:37:54.084507
2026-04-01 09:50:28,e9901caf-bb65-4e1c-9139-4e4f63d7168d,NVDA,BUY,2026-01-16 09:48:03,Status.FILLED,189.82,1,1,2026-04-01 09:37:55.086748
2026-04-01 09:50:28,eaed17b5-3acb-41cf-8dd7-9c97e9b9d04b,NVDA,SELL,2026-01-16 09:48:04,Status.FILLED,189.81,1,1,2026-04-01 09:37:56.090260
2026-04-01 09:50:28,a4e73c49-8904-4fc8-b180-03df872f7766,NVDA,BUY,2026-01-16 09:48:05,Status.FILLED,189.83,1,1,2026-04-01 09:37:57.092744
2026-04-01 09:50:28,9bf62a1b-2e19-4937-aeb6-1d29c196fc0d,NVDA,SELL,2026-01-16 09:48:06,Status.FILLED,189.85,1,1,2026-04-01 09:37:58.097934
2026-04-01 09:50:28,9c3c7f8b-2611-44b1-8460-dc4972e201d3,NVDA,BUY,2026-01-16 09:48:07,Status.FILLED,189.86,1,1,2026-04-01 09:37:59.100803
2026-04-01 09:50:28,b77176f0-26d0-4d3c-9e00-5f2288e7e73a,NVDA,SELL,2026-01-16 09:48:09,Status.FILLED,189.83,1,1,2026-04-01 09:38:01.105271
2026-04-01 09:50:28,4ce68ed8-716a-4f98-9755-eeaab3729a20,NVDA,BUY,2026-01-16 09:48:10,Status.FILLED,189.88,1,1,2026-04-01 09:38:02.107124
2026-04-01 09:50:28,b685b02b-19ee-4650-a815-5dd61b9c001e,NVDA,SELL,2026-01-16 09:48:12,Status.FILLED,189.82,1,1,2026-04-01 09:38:04.108306
2026-04-01 09:50:28,6ec9cb40-fba6-45fc-88de-2356651b19be,NVDA,BUY,2026-01-16 09:48:13,Status.FILLED,189.88,1,1,2026-04-01 09:38:05.110140
2026-04-01 09:50:28,866b48b5-ab3f-4078-a358-a9b3a30cbf18,NVDA,SELL,2026-01-16 09:48:14,Status.FILLED,189.86,1,1,2026-04-01 09:38:06.114955
2026-04-01 09:50:28,be6bdd75-7e0d-4b33-aebb-fee29893a45b,NVDA,BUY,2026-01-16 09:48:15,Status.FILLED,189.83,1,1,2026-04-01 09:38:07.117463
2026-04-01 09:50:28,906c62c0-408f-457f-90fd-5048fa1f999c,NVDA,SELL,2026-01-16 09:48:17,Status.FILLED,189.85,1,1,2026-04-01 09:38:09.118574
2026-04-01 09:50:28,aa09a011-8210-4db2-a827-16169ddb9745,NVDA,BUY,2026-01-16 09:48:18,Status.FILLED,189.87,1,1,2026-04-01 09:38:10.120141
2026-04-01 09:50:28,77104cc0-1751-4a0f-bf07-15937ebecf85,NVDA,SELL,2026-01-16 09:48:19,Status.FILLED,189.82,1,1,2026-04-01 09:38:11.124604
2026-04-01 09:50:28,b75bab24-b291-4658-8dbc-d068d6851745,NVDA,BUY,2026-01-16 09:48:20,Status.FILLED,189.84,1,1,2026-04-01 09:38:12.129970
2026-04-01 09:50:28,827a2b89-8f5d-4f3d-b7f2-35fcd7f271e6,NVDA,SELL,2026-01-16 09:48:21,Status.FILLED,189.85,1,1,2026-04-01 09:38:13.134687
2026-04-01 09:50:28,0ed48616-39dd-4c07-a71c-76beb9981214,NVDA,BUY,2026-01-16 09:48:22,Status.FILLED,189.88,1,1,2026-04-01 09:38:14.140134
2026-04-01 09:50:28,e66b5f2f-6135-4f11-8109-851d7878ad9b,NVDA,SELL,2026-01-16 09:48:23,Status.FILLED,189.87,1,1,2026-04-01 09:38:15.145518
2026-04-01 09:50:28,7630f5b5-bc00-4ea1-8b0b-725d76f3ee9c,NVDA,BUY,2026-01-16 09:48:24,Status.FILLED,189.89,1,1,2026-04-01 09:38:16.151844
2026-04-01 09:50:28,1696671f-d522-4055-9a25-72de386dc8fc,NVDA,SELL,2026-01-16 09:48:25,Status.FILLED,189.89,1,1,2026-04-01 09:38:17.158194
2026-04-01 09:50:28,3acdd074-5da3-485a-bae7-95415aa4b84f,NVDA,BUY,2026-01-16 09:48:27,Status.FILLED,189.9,1,1,2026-04-01 09:38:19.159921
2026-04-01 09:50:28,d54cc826-5b09-422f-9a54-a9b909bf4931,NVDA,SELL,2026-01-16 09:48:29,Status.FILLED,189.87,1,1,2026-04-01 09:38:21.165008
2026-04-01 09:50:28,82253290-732b-40b9-8777-b4a0a5a8feab,NVDA,BUY,2026-01-16 09:48:30,Status.FILLED,189.86,1,1,2026-04-01 09:38:22.168126
2026-04-01 09:50:28,6c4fe113-87e1-4631-ba3e-69e97de9400f,NVDA,SELL,2026-01-16 09:48:31,Status.FILLED,189.84,1,1,2026-04-01 09:38:23.169411
2026-04-01 09:50:28,a3e7b547-d59b-43a3-9cf7-2268f3bd2ecd,NVDA,BUY,2026-01-16 09:48:33,Status.FILLED,189.86,1,1,2026-04-01 09:38:25.172943
2026-04-01 09:50:28,354244f6-882e-4335-8113-94308e06070c,NVDA,SELL,2026-01-16 09:48:34,Status.FILLED,189.85,1,1,2026-04-01 09:38:26.176951
2026-04-01 09:50:28,ac0c9d30-9974-4a4a-8a9e-3db637e517b8,NVDA,BUY,2026-01-16 09:48:35,Status.FILLED,189.84,1,1,2026-04-01 09:38:27.179520
2026-04-01 09:50:28,4f8e2862-ed93-44a7-b7f0-5753a147096a,NVDA,SELL,2026-01-16 09:48:36,Status.FILLED,189.82,1,1,2026-04-01 09:38:28.182683
2026-04-01 09:50:28,6147c508-ee63-439a-bee1-295e2ad205c1,NVDA,BUY,2026-01-16 09:48:37,Status.FILLED,189.89,1,1,2026-04-01 09:38:29.184069
2026-04-01 09:50:28,7bd28baa-effa-4e24-9a69-018fb4520643,NVDA,SELL,2026-01-16 09:48:38,Status.FILLED,189.89,1,1,2026-04-01 09:38:30.187917
2026-04-01 09:50:28,a5e8d994-17aa-4be0-9ceb-090c94541c3d,NVDA,BUY,2026-01-16 09:48:39,Status.FILLED,189.9,1,1,2026-04-01 09:38:31.189468
2026-04-01 09:50:28,0aa46740-15b1-40ed-8fd9-b88ce117ac2d,NVDA,SELL,2026-01-16 09:48:40,Status.FILLED,189.87,1,1,2026-04-01 09:38:32.191501
2026-04-01 09:50:28,0ca8f215-7981-47a0-84e6-e05deba42444,NVDA,BUY,2026-01-16 09:48:41,Status.FILLED,189.94,1,1,2026-04-01 09:38:33.193955
2026-04-01 09:50:28,ad668a77-fd9a-49d7-8223-daeeeb08a043,NVDA,SELL,2026-01-16 09:48:43,Status.FILLED,189.98,1,1,2026-04-01 09:38:35.196245
2026-04-01 09:50:28,7087501e-c3a8-4843-9922-efa4594a62ea,NVDA,BUY,2026-01-16 09:48:44,Status.FILLED,190.0,1,1,2026-04-01 09:38:36.198690
2026-04-01 09:50:28,ecc06c4f-880c-45c8-b62a-7fafe57cf8fc,NVDA,SELL,2026-01-16 09:48:46,Status.FILLED,189.99,1,1,2026-04-01 09:38:38.204780
2026-04-01 09:50:28,856c95a7-3756-4939-8d48-319647417da8,NVDA,BUY,2026-01-16 09:48:47,Status.FILLED,190.0,1,1,2026-04-01 09:38:39.205836
2026-04-01 09:50:28,d0dfbd37-f424-4946-a30a-6a98cbc233db,NVDA,SELL,2026-01-16 09:48:49,Status.FILLED,189.97,1,1,2026-04-01 09:38:41.209216
2026-04-01 09:50:28,e0537c3d-5c3c-4af5-9f7c-6798b73b480d,NVDA,BUY,2026-01-16 09:48:50,Status.FILLED,189.98,1,1,2026-04-01 09:38:42.214225
2026-04-01 09:50:28,1f205593-a2d8-4677-9833-0a3b0507b668,NVDA,SELL,2026-01-16 09:48:51,Status.FILLED,189.97,1,1,2026-04-01 09:38:43.218692
2026-04-01 09:50:28,4b69a158-c2a8-4c6f-bd66-519359f45ff1,NVDA,BUY,2026-01-16 09:48:52,Status.FILLED,189.97,1,1,2026-04-01 09:38:44.223699
2026-04-01 09:50:28,a11fff97-b90d-44f8-b709-bf012042a4e3,NVDA,SELL,2026-01-16 09:48:53,Status.FILLED,189.96,1,1,2026-04-01 09:38:45.225768
2026-04-01 09:50:28,4b9f1593-78eb-48d6-a840-bab1aeec7b8d,NVDA,BUY,2026-01-16 09:48:54,Status.FILLED,189.97,1,1,2026-04-01 09:38:46.227441
2026-04-01 09:50:28,6c98e1db-8416-4af1-a6c4-e5eba3bf4713,NVDA,SELL,2026-01-16 09:48:55,Status.FILLED,189.95,1,1,2026-04-01 09:38:47.228154
2026-04-01 09:50:28,929f6826-25b3-444f-bcd5-dbc284f899bc,NVDA,BUY,2026-01-16 09:48:56,Status.FILLED,189.92,1,1,2026-04-01 09:38:48.231579
2026-04-01 09:50:28,ad64ba87-dc7e-4c3f-9d57-cc92dd88e4ff,NVDA,SELL,2026-01-16 09:48:58,Status.FILLED,189.9,1,1,2026-04-01 09:38:50.235507
2026-04-01 09:50:28,6016306d-d1ad-4b74-bbd3-ba75f1b02687,NVDA,BUY,2026-01-16 09:48:59,Status.FILLED,189.89,1,1,2026-04-01 09:38:51.280886
2026-04-01 09:50:28,5718d5a2-1940-45a9-81e1-10dd5a839ef6,NVDA,SELL,2026-01-16 09:49:01,Status.FILLED,189.85,1,1,2026-04-01 09:38:53.284297
