wall_time,sim_time,symbol,event,signal,side,price,pos_lots,detail
00:52:59,2024-11-19 09:59:47,CROX,SUBMIT,NEUTRAL,SELL,96.06,0,up=7 dn=8 spread=0.1100
00:52:59,2024-11-19 09:59:47,CROX,QUOTED,NEUTRAL,,,0,BUY@95.99 SELL@96.06 up=7 dn=8
00:53:00,2024-11-19 09:59:47,PZZA,SUBMIT,NEUTRAL,BUY,47.33,-1,up=7 dn=8 spread=0.1500
00:53:00,2024-11-19 09:59:47,PZZA,SUBMIT,NEUTRAL,SELL,47.44,-1,up=7 dn=8 spread=0.1500
00:53:00,2024-11-19 09:59:47,PZZA,QUOTED,NEUTRAL,,,-1,BUY@47.33 SELL@47.44 up=7 dn=8
00:53:01,2024-11-19 09:59:47,CAR,SUBMIT,NEUTRAL,BUY,98.68,1,up=8 dn=7 spread=0.8000
00:53:01,2024-11-19 09:59:47,CAR,SUBMIT,NEUTRAL,SELL,99.44,1,up=8 dn=7 spread=0.8000
00:53:01,2024-11-19 09:59:47,CAR,QUOTED,NEUTRAL,,,1,BUY@98.68 SELL@99.44 up=8 dn=7
00:53:02,2024-11-19 09:59:47,HELE,SUBMIT,NEUTRAL,BUY,66.21,1,up=9 dn=6 spread=0.2100
00:53:02,2024-11-19 09:59:47,HELE,SUBMIT,NEUTRAL,SELL,66.38,1,up=9 dn=6 spread=0.2100
00:53:02,2024-11-19 09:59:47,HELE,QUOTED,NEUTRAL,,,1,BUY@66.21 SELL@66.38 up=9 dn=6
00:53:03,2024-11-19 09:59:47,JACK,SUBMIT,BULL,BUY,46.44,2,up=11 dn=4 spread=0.3200
00:53:03,2024-11-19 09:59:47,JACK,SUBMIT,BULL,SELL,46.69,2,up=11 dn=4 spread=0.3200
00:53:03,2024-11-19 09:59:47,JACK,QUOTED,BULL,,,2,BUY@46.44 SELL@46.69 up=11 dn=4
00:53:04,2024-11-19 09:59:47,SHOO,SUBMIT,NEUTRAL,BUY,42.02,1,up=8 dn=7 spread=0.1200
00:53:04,2024-11-19 09:59:47,SHOO,SUBMIT,NEUTRAL,SELL,42.1,1,up=8 dn=7 spread=0.1200
00:53:04,2024-11-19 09:59:47,SHOO,QUOTED,NEUTRAL,,,1,BUY@42.02 SELL@42.1 up=8 dn=7
00:53:06,2024-11-19 09:59:55,TXRH,SUBMIT,NEUTRAL,BUY,192.83,3,up=7 dn=8 spread=0.3900
00:53:06,2024-11-19 09:59:55,TXRH,SUBMIT,NEUTRAL,SELL,193.18,3,up=7 dn=8 spread=0.3900
00:53:06,2024-11-19 09:59:55,TXRH,QUOTED,NEUTRAL,,,3,BUY@192.83 SELL@193.18 up=7 dn=8
00:53:07,2024-11-19 09:59:55,CROX,SUBMIT,NEUTRAL,BUY,95.99,0,up=7 dn=8 spread=0.1100
00:53:07,2024-11-19 09:59:55,CROX,SUBMIT,NEUTRAL,SELL,96.06,0,up=7 dn=8 spread=0.1100
00:53:07,2024-11-19 09:59:55,CROX,QUOTED,NEUTRAL,,,0,BUY@95.99 SELL@96.06 up=7 dn=8
00:53:08,2024-11-19 09:59:55,PZZA,SUBMIT,NEUTRAL,BUY,47.33,0,up=7 dn=8 spread=0.1500
00:53:08,2024-11-19 09:59:55,PZZA,SUBMIT,NEUTRAL,SELL,47.44,0,up=7 dn=8 spread=0.1500
00:53:08,2024-11-19 09:59:55,PZZA,QUOTED,NEUTRAL,,,0,BUY@47.33 SELL@47.44 up=7 dn=8
00:53:09,2024-11-19 09:59:55,CAR,SUBMIT,NEUTRAL,BUY,98.68,1,up=8 dn=7 spread=0.8000
00:53:09,2024-11-19 09:59:55,CAR,SUBMIT,NEUTRAL,SELL,99.44,1,up=8 dn=7 spread=0.8000
00:53:09,2024-11-19 09:59:55,CAR,QUOTED,NEUTRAL,,,1,BUY@98.68 SELL@99.44 up=8 dn=7
00:53:10,2024-11-19 09:59:55,HELE,SUBMIT,NEUTRAL,BUY,66.22,1,up=9 dn=6 spread=0.2000
00:53:10,2024-11-19 09:59:55,HELE,SUBMIT,NEUTRAL,SELL,66.38,1,up=9 dn=6 spread=0.2000
00:53:10,2024-11-19 09:59:55,HELE,QUOTED,NEUTRAL,,,1,BUY@66.22 SELL@66.38 up=9 dn=6
00:53:11,2024-11-19 09:59:55,JACK,SUBMIT,BULL,BUY,46.46,2,up=11 dn=4 spread=0.3000
00:53:11,2024-11-19 09:59:55,JACK,SUBMIT,BULL,SELL,46.69,2,up=11 dn=4 spread=0.3000
00:53:11,2024-11-19 09:59:55,JACK,QUOTED,BULL,,,2,BUY@46.46 SELL@46.69 up=11 dn=4
00:53:12,2024-11-19 09:59:55,SHOO,SUBMIT,NEUTRAL,BUY,41.98,2,up=7 dn=8 spread=0.1000
00:53:12,2024-11-19 09:59:55,SHOO,SUBMIT,NEUTRAL,SELL,42.04,2,up=7 dn=8 spread=0.1000
00:53:12,2024-11-19 09:59:55,SHOO,QUOTED,NEUTRAL,,,2,BUY@41.98 SELL@42.04 up=7 dn=8
00:53:13,2024-11-19 10:00:03,TXRH,SUBMIT,NEUTRAL,BUY,192.84,3,up=7 dn=8 spread=0.3800
00:53:13,2024-11-19 10:00:03,TXRH,SUBMIT,NEUTRAL,SELL,193.18,3,up=7 dn=8 spread=0.3800
00:53:13,2024-11-19 10:00:03,TXRH,QUOTED,NEUTRAL,,,3,BUY@192.84 SELL@193.18 up=7 dn=8
00:53:14,2024-11-19 10:00:03,CROX,SUBMIT,NEUTRAL,BUY,95.93,1,up=7 dn=8 spread=0.1700
00:53:14,2024-11-19 10:00:03,CROX,SUBMIT,NEUTRAL,SELL,96.06,1,up=7 dn=8 spread=0.1700
00:53:14,2024-11-19 10:00:03,CROX,QUOTED,NEUTRAL,,,1,BUY@95.93 SELL@96.06 up=7 dn=8
00:53:15,2024-11-19 10:00:03,PZZA,SUBMIT,NEUTRAL,BUY,47.23,1,up=7 dn=8 spread=0.1300
00:53:15,2024-11-19 10:00:03,PZZA,SUBMIT,NEUTRAL,SELL,47.32,1,up=7 dn=8 spread=0.1300
00:53:15,2024-11-19 10:00:03,PZZA,QUOTED,NEUTRAL,,,1,BUY@47.23 SELL@47.32 up=7 dn=8
00:53:16,2024-11-19 10:00:03,CAR,SUBMIT,NEUTRAL,BUY,98.69,1,up=8 dn=7 spread=0.7900
00:53:16,2024-11-19 10:00:03,CAR,SUBMIT,NEUTRAL,SELL,99.44,1,up=8 dn=7 spread=0.7900
00:53:16,2024-11-19 10:00:03,CAR,QUOTED,NEUTRAL,,,1,BUY@98.69 SELL@99.44 up=8 dn=7
00:53:17,2024-11-19 10:00:03,HELE,SUBMIT,NEUTRAL,BUY,66.22,1,up=9 dn=6 spread=0.1800
00:53:17,2024-11-19 10:00:03,HELE,SUBMIT,NEUTRAL,SELL,66.36,1,up=9 dn=6 spread=0.1800
00:53:17,2024-11-19 10:00:03,HELE,QUOTED,NEUTRAL,,,1,BUY@66.22 SELL@66.36 up=9 dn=6
00:53:18,2024-11-19 10:00:03,JACK,SUBMIT,BULL,BUY,46.38,2,up=11 dn=4 spread=0.2400
00:53:18,2024-11-19 10:00:03,JACK,SUBMIT,BULL,SELL,46.56,2,up=11 dn=4 spread=0.2400
00:53:18,2024-11-19 10:00:03,JACK,QUOTED,BULL,,,2,BUY@46.38 SELL@46.56 up=11 dn=4
00:53:19,2024-11-19 10:00:03,SHOO,SUBMIT,NEUTRAL,BUY,41.9,2,up=7 dn=8 spread=0.1800
00:53:19,2024-11-19 10:00:03,SHOO,SUBMIT,NEUTRAL,SELL,42.04,2,up=7 dn=8 spread=0.1800
00:53:19,2024-11-19 10:00:03,SHOO,QUOTED,NEUTRAL,,,2,BUY@41.9 SELL@42.04 up=7 dn=8
00:53:21,2024-11-19 10:00:11,TXRH,SUBMIT,NEUTRAL,BUY,192.73,3,up=6 dn=9 spread=0.4700
00:53:21,2024-11-19 10:00:11,TXRH,SUBMIT,NEUTRAL,SELL,193.16,3,up=6 dn=9 spread=0.4700
00:53:21,2024-11-19 10:00:11,TXRH,QUOTED,NEUTRAL,,,3,BUY@192.73 SELL@193.16 up=6 dn=9
00:53:22,2024-11-19 10:00:11,CROX,SUBMIT,NEUTRAL,BUY,95.93,1,up=7 dn=8 spread=0.0700
00:53:22,2024-11-19 10:00:11,CROX,SUBMIT,NEUTRAL,SELL,95.96,1,up=7 dn=8 spread=0.0700
00:53:22,2024-11-19 10:00:11,CROX,QUOTED,NEUTRAL,,,1,BUY@95.93 SELL@95.96 up=7 dn=8
00:53:23,2024-11-19 10:00:11,PZZA,SUBMIT,NEUTRAL,BUY,47.23,1,up=7 dn=8 spread=0.1300
00:53:23,2024-11-19 10:00:11,PZZA,SUBMIT,NEUTRAL,SELL,47.32,1,up=7 dn=8 spread=0.1300
00:53:23,2024-11-19 10:00:11,PZZA,QUOTED,NEUTRAL,,,1,BUY@47.23 SELL@47.32 up=7 dn=8
00:53:24,2024-11-19 10:00:11,CAR,SUBMIT,NEUTRAL,BUY,98.69,1,up=8 dn=7 spread=0.7900
00:53:24,2024-11-19 10:00:11,CAR,SUBMIT,NEUTRAL,SELL,99.44,1,up=8 dn=7 spread=0.7900
00:53:24,2024-11-19 10:00:11,CAR,QUOTED,NEUTRAL,,,1,BUY@98.69 SELL@99.44 up=8 dn=7
00:53:25,2024-11-19 10:00:11,HELE,SUBMIT,NEUTRAL,BUY,66.28,0,up=9 dn=6 spread=0.2900
00:53:25,2024-11-19 10:00:11,HELE,SUBMIT,NEUTRAL,SELL,66.53,0,up=9 dn=6 spread=0.2900
00:53:25,2024-11-19 10:00:11,HELE,QUOTED,NEUTRAL,,,0,BUY@66.28 SELL@66.53 up=9 dn=6
00:53:26,2024-11-19 10:00:11,JACK,SUBMIT,BULL,BUY,46.43,1,up=11 dn=4 spread=0.2300
00:53:26,2024-11-19 10:00:11,JACK,SUBMIT,BULL,SELL,46.6,1,up=11 dn=4 spread=0.2300
00:53:26,2024-11-19 10:00:11,JACK,QUOTED,BULL,,,1,BUY@46.43 SELL@46.6 up=11 dn=4
00:53:27,2024-11-19 10:00:11,SHOO,SUBMIT,NEUTRAL,BUY,41.91,2,up=7 dn=8 spread=0.1700
00:53:27,2024-11-19 10:00:11,SHOO,SUBMIT,NEUTRAL,SELL,42.04,2,up=7 dn=8 spread=0.1700
00:53:27,2024-11-19 10:00:11,SHOO,QUOTED,NEUTRAL,,,2,BUY@41.91 SELL@42.04 up=7 dn=8
00:53:29,2024-11-19 10:00:18,TXRH,SUBMIT,NEUTRAL,BUY,192.57,4,up=7 dn=8 spread=0.6200
00:53:29,2024-11-19 10:00:18,TXRH,SUBMIT,NEUTRAL,SELL,193.15,4,up=7 dn=8 spread=0.6200
00:53:29,2024-11-19 10:00:18,TXRH,QUOTED,NEUTRAL,,,4,BUY@192.57 SELL@193.15 up=7 dn=8
00:53:30,2024-11-19 10:00:18,CROX,SUBMIT,NEUTRAL,BUY,95.82,2,up=6 dn=9 spread=0.1000
00:53:30,2024-11-19 10:00:18,CROX,SUBMIT,NEUTRAL,SELL,95.88,2,up=6 dn=9 spread=0.1000
00:53:30,2024-11-19 10:00:18,CROX,QUOTED,NEUTRAL,,,2,BUY@95.82 SELL@95.88 up=6 dn=9
00:53:31,2024-11-19 10:00:18,PZZA,SUBMIT,NEUTRAL,BUY,47.23,1,up=7 dn=8 spread=0.1300
00:53:31,2024-11-19 10:00:18,PZZA,SUBMIT,NEUTRAL,SELL,47.32,1,up=7 dn=8 spread=0.1300
00:53:31,2024-11-19 10:00:18,PZZA,QUOTED,NEUTRAL,,,1,BUY@47.23 SELL@47.32 up=7 dn=8
00:53:32,2024-11-19 10:00:18,CAR,SUBMIT,NEUTRAL,BUY,99.03,1,up=8 dn=7 spread=0.4500
00:53:32,2024-11-19 10:00:18,CAR,SUBMIT,NEUTRAL,SELL,99.44,1,up=8 dn=7 spread=0.4500
00:53:32,2024-11-19 10:00:18,CAR,QUOTED,NEUTRAL,,,1,BUY@99.03 SELL@99.44 up=8 dn=7
00:53:33,2024-11-19 10:00:18,HELE,SUBMIT,NEUTRAL,BUY,66.29,0,up=9 dn=6 spread=0.2800
00:53:33,2024-11-19 10:00:18,HELE,SUBMIT,NEUTRAL,SELL,66.53,0,up=9 dn=6 spread=0.2800
00:53:33,2024-11-19 10:00:18,HELE,QUOTED,NEUTRAL,,,0,BUY@66.29 SELL@66.53 up=9 dn=6
00:53:34,2024-11-19 10:00:18,JACK,SUBMIT,BULL,BUY,46.44,1,up=11 dn=4 spread=0.2100
00:53:34,2024-11-19 10:00:18,JACK,SUBMIT,BULL,SELL,46.6,1,up=11 dn=4 spread=0.2100
00:53:34,2024-11-19 10:00:18,JACK,QUOTED,BULL,,,1,BUY@46.44 SELL@46.6 up=11 dn=4
00:53:35,2024-11-19 10:00:18,SHOO,SUBMIT,NEUTRAL,BUY,41.86,2,up=7 dn=8 spread=0.2200
00:53:35,2024-11-19 10:00:18,SHOO,SUBMIT,NEUTRAL,SELL,42.04,2,up=7 dn=8 spread=0.2200
00:53:35,2024-11-19 10:00:18,SHOO,QUOTED,NEUTRAL,,,2,BUY@41.86 SELL@42.04 up=7 dn=8
00:53:36,2024-11-19 10:00:25,TXRH,SUBMIT,NEUTRAL,BUY,192.57,4,up=7 dn=8 spread=0.6200
00:53:36,2024-11-19 10:00:25,TXRH,SUBMIT,NEUTRAL,SELL,193.15,4,up=7 dn=8 spread=0.6200
00:53:36,2024-11-19 10:00:25,TXRH,QUOTED,NEUTRAL,,,4,BUY@192.57 SELL@193.15 up=7 dn=8
00:53:37,2024-11-19 10:00:25,CROX,SUBMIT,NEUTRAL,BUY,95.82,2,up=6 dn=9 spread=0.1500
00:53:37,2024-11-19 10:00:25,CROX,SUBMIT,NEUTRAL,SELL,95.93,2,up=6 dn=9 spread=0.1500
00:53:37,2024-11-19 10:00:25,CROX,QUOTED,NEUTRAL,,,2,BUY@95.82 SELL@95.93 up=6 dn=9
00:53:38,2024-11-19 10:00:25,PZZA,SUBMIT,NEUTRAL,BUY,47.28,0,up=7 dn=8 spread=0.1200
00:53:38,2024-11-19 10:00:25,PZZA,SUBMIT,NEUTRAL,SELL,47.36,0,up=7 dn=8 spread=0.1200
00:53:38,2024-11-19 10:00:25,PZZA,QUOTED,NEUTRAL,,,0,BUY@47.28 SELL@47.36 up=7 dn=8
00:53:39,2024-11-19 10:00:25,CAR,SUBMIT,NEUTRAL,BUY,99.03,1,up=8 dn=7 spread=0.4500
00:53:39,2024-11-19 10:00:25,CAR,SUBMIT,NEUTRAL,SELL,99.44,1,up=8 dn=7 spread=0.4500
00:53:39,2024-11-19 10:00:25,CAR,QUOTED,NEUTRAL,,,1,BUY@99.03 SELL@99.44 up=8 dn=7
00:53:40,2024-11-19 10:00:25,HELE,SUBMIT,NEUTRAL,BUY,66.29,0,up=9 dn=6 spread=0.2800
00:53:40,2024-11-19 10:00:25,HELE,SUBMIT,NEUTRAL,SELL,66.53,0,up=9 dn=6 spread=0.2800
00:53:40,2024-11-19 10:00:25,HELE,QUOTED,NEUTRAL,,,0,BUY@66.29 SELL@66.53 up=9 dn=6
00:53:41,2024-11-19 10:00:25,JACK,SUBMIT,BULL,BUY,46.47,1,up=11 dn=4 spread=0.1700
00:53:41,2024-11-19 10:00:25,JACK,SUBMIT,BULL,SELL,46.6,1,up=11 dn=4 spread=0.1700
00:53:41,2024-11-19 10:00:25,JACK,QUOTED,BULL,,,1,BUY@46.47 SELL@46.6 up=11 dn=4
00:53:42,2024-11-19 10:00:25,SHOO,SUBMIT,NEUTRAL,BUY,41.87,2,up=7 dn=8 spread=0.2100
00:53:42,2024-11-19 10:00:25,SHOO,SUBMIT,NEUTRAL,SELL,42.04,2,up=7 dn=8 spread=0.2100
00:53:42,2024-11-19 10:00:25,SHOO,QUOTED,NEUTRAL,,,2,BUY@41.87 SELL@42.04 up=7 dn=8
00:53:44,2024-11-19 10:00:31,TXRH,SUBMIT,NEUTRAL,BUY,192.57,4,up=7 dn=8 spread=0.6200
00:53:44,2024-11-19 10:00:31,TXRH,SUBMIT,NEUTRAL,SELL,193.15,4,up=7 dn=8 spread=0.6200
00:53:44,2024-11-19 10:00:31,TXRH,QUOTED,NEUTRAL,,,4,BUY@192.57 SELL@193.15 up=7 dn=8
00:53:45,2024-11-19 10:00:31,CROX,SUBMIT,NEUTRAL,BUY,95.82,2,up=6 dn=9 spread=0.1500
00:53:45,2024-11-19 10:00:31,CROX,SUBMIT,NEUTRAL,SELL,95.93,2,up=6 dn=9 spread=0.1500
00:53:45,2024-11-19 10:00:31,CROX,QUOTED,NEUTRAL,,,2,BUY@95.82 SELL@95.93 up=6 dn=9
00:53:46,2024-11-19 10:00:31,PZZA,SUBMIT,NEUTRAL,BUY,47.28,0,up=8 dn=7 spread=0.1200
00:53:46,2024-11-19 10:00:31,PZZA,SUBMIT,NEUTRAL,SELL,47.36,0,up=8 dn=7 spread=0.1200
00:53:46,2024-11-19 10:00:31,PZZA,QUOTED,NEUTRAL,,,0,BUY@47.28 SELL@47.36 up=8 dn=7
00:53:47,2024-11-19 10:00:31,CAR,SUBMIT,NEUTRAL,BUY,99.03,1,up=8 dn=7 spread=0.4500
00:53:47,2024-11-19 10:00:31,CAR,SUBMIT,NEUTRAL,SELL,99.44,1,up=8 dn=7 spread=0.4500
00:53:47,2024-11-19 10:00:31,CAR,QUOTED,NEUTRAL,,,1,BUY@99.03 SELL@99.44 up=8 dn=7
00:53:48,2024-11-19 10:00:31,HELE,SUBMIT,NEUTRAL,BUY,66.29,0,up=9 dn=6 spread=0.2800
00:53:48,2024-11-19 10:00:31,HELE,SUBMIT,NEUTRAL,SELL,66.53,0,up=9 dn=6 spread=0.2800
00:53:48,2024-11-19 10:00:31,HELE,QUOTED,NEUTRAL,,,0,BUY@66.29 SELL@66.53 up=9 dn=6
00:53:49,2024-11-19 10:00:31,JACK,SUBMIT,BULL,BUY,46.44,1,up=11 dn=4 spread=0.2100
00:53:49,2024-11-19 10:00:31,JACK,SUBMIT,BULL,SELL,46.6,1,up=11 dn=4 spread=0.2100
00:53:49,2024-11-19 10:00:31,JACK,QUOTED,BULL,,,1,BUY@46.44 SELL@46.6 up=11 dn=4
00:53:50,2024-11-19 10:00:31,SHOO,SUBMIT,NEUTRAL,BUY,41.87,2,up=7 dn=8 spread=0.2100
00:53:50,2024-11-19 10:00:31,SHOO,SUBMIT,NEUTRAL,SELL,42.04,2,up=7 dn=8 spread=0.2100
00:53:50,2024-11-19 10:00:31,SHOO,QUOTED,NEUTRAL,,,2,BUY@41.87 SELL@42.04 up=7 dn=8
00:53:51,2024-11-19 10:00:40,TXRH,SUBMIT,NEUTRAL,BUY,192.57,4,up=6 dn=9 spread=0.6200
00:53:51,2024-11-19 10:00:40,TXRH,SUBMIT,NEUTRAL,SELL,193.15,4,up=6 dn=9 spread=0.6200
00:53:51,2024-11-19 10:00:40,TXRH,QUOTED,NEUTRAL,,,4,BUY@192.57 SELL@193.15 up=6 dn=9
00:53:52,2024-11-19 10:00:40,CROX,SUBMIT,NEUTRAL,BUY,95.76,3,up=6 dn=9 spread=0.1700
00:53:52,2024-11-19 10:00:40,CROX,SUBMIT,NEUTRAL,SELL,95.89,3,up=6 dn=9 spread=0.1700
00:53:52,2024-11-19 10:00:40,CROX,QUOTED,NEUTRAL,,,3,BUY@95.76 SELL@95.89 up=6 dn=9
00:53:53,2024-11-19 10:00:40,PZZA,SUBMIT,NEUTRAL,BUY,47.29,0,up=7 dn=8 spread=0.1100
00:53:53,2024-11-19 10:00:40,PZZA,SUBMIT,NEUTRAL,SELL,47.36,0,up=7 dn=8 spread=0.1100
00:53:53,2024-11-19 10:00:40,PZZA,QUOTED,NEUTRAL,,,0,BUY@47.29 SELL@47.36 up=7 dn=8
00:53:54,2024-11-19 10:00:40,CAR,SUBMIT,NEUTRAL,BUY,99.03,1,up=8 dn=7 spread=0.4500
00:53:54,2024-11-19 10:00:40,CAR,SUBMIT,NEUTRAL,SELL,99.44,1,up=8 dn=7 spread=0.4500
00:53:54,2024-11-19 10:00:40,CAR,QUOTED,NEUTRAL,,,1,BUY@99.03 SELL@99.44 up=8 dn=7
00:53:55,2024-11-19 10:00:40,HELE,SUBMIT,NEUTRAL,BUY,66.3,0,up=9 dn=6 spread=0.2700
00:53:55,2024-11-19 10:00:40,HELE,SUBMIT,NEUTRAL,SELL,66.53,0,up=9 dn=6 spread=0.2700
00:53:55,2024-11-19 10:00:40,HELE,QUOTED,NEUTRAL,,,0,BUY@66.3 SELL@66.53 up=9 dn=6
00:53:56,2024-11-19 10:00:40,JACK,SUBMIT,BULL,BUY,46.44,1,up=11 dn=4 spread=0.2100
00:53:56,2024-11-19 10:00:40,JACK,SUBMIT,BULL,SELL,46.6,1,up=11 dn=4 spread=0.2100
00:53:56,2024-11-19 10:00:40,JACK,QUOTED,BULL,,,1,BUY@46.44 SELL@46.6 up=11 dn=4
00:53:58,2024-11-19 10:00:40,SHOO,SUBMIT,NEUTRAL,BUY,41.87,2,up=7 dn=8 spread=0.2100
00:53:58,2024-11-19 10:00:40,SHOO,SUBMIT,NEUTRAL,SELL,42.04,2,up=7 dn=8 spread=0.2100
00:53:58,2024-11-19 10:00:40,SHOO,QUOTED,NEUTRAL,,,2,BUY@41.87 SELL@42.04 up=7 dn=8
00:53:59,2024-11-19 10:00:40,TXRH,SUBMIT,NEUTRAL,BUY,192.57,4,up=6 dn=9 spread=0.6200
00:53:59,2024-11-19 10:00:40,TXRH,SUBMIT,NEUTRAL,SELL,193.15,4,up=6 dn=9 spread=0.6200
00:53:59,2024-11-19 10:00:40,TXRH,QUOTED,NEUTRAL,,,4,BUY@192.57 SELL@193.15 up=6 dn=9
00:54:00,2024-11-19 10:00:40,CROX,SUBMIT,NEUTRAL,BUY,95.76,4,up=6 dn=9 spread=0.1100
00:54:00,2024-11-19 10:00:40,CROX,SUBMIT,NEUTRAL,SELL,95.83,4,up=6 dn=9 spread=0.1100
00:54:00,2024-11-19 10:00:40,CROX,QUOTED,NEUTRAL,,,3,BUY@95.76 SELL@95.83 up=6 dn=9
00:54:01,2024-11-19 10:00:40,PZZA,SUBMIT,NEUTRAL,BUY,47.29,0,up=7 dn=8 spread=0.0900
00:54:01,2024-11-19 10:00:40,PZZA,SUBMIT,NEUTRAL,SELL,47.34,0,up=7 dn=8 spread=0.0900
00:54:01,2024-11-19 10:00:40,PZZA,QUOTED,NEUTRAL,,,0,BUY@47.29 SELL@47.34 up=7 dn=8
00:54:02,2024-11-19 10:00:40,CAR,SUBMIT,NEUTRAL,BUY,99.03,1,up=8 dn=7 spread=0.4500
00:54:02,2024-11-19 10:00:40,CAR,SUBMIT,NEUTRAL,SELL,99.44,1,up=8 dn=7 spread=0.4500
00:54:02,2024-11-19 10:00:40,CAR,QUOTED,NEUTRAL,,,1,BUY@99.03 SELL@99.44 up=8 dn=7
00:54:03,2024-11-19 10:00:40,HELE,SUBMIT,NEUTRAL,BUY,66.33,0,up=9 dn=6 spread=0.2400
00:54:03,2024-11-19 10:00:40,HELE,SUBMIT,NEUTRAL,SELL,66.53,0,up=9 dn=6 spread=0.2400
00:54:03,2024-11-19 10:00:40,HELE,QUOTED,NEUTRAL,,,0,BUY@66.33 SELL@66.53 up=9 dn=6
00:54:04,2024-11-19 10:00:40,JACK,SUBMIT,BULL,BUY,46.37,1,up=11 dn=4 spread=0.2400
00:54:04,2024-11-19 10:00:40,JACK,SUBMIT,BULL,SELL,46.55,1,up=11 dn=4 spread=0.2400
00:54:04,2024-11-19 10:00:40,JACK,QUOTED,BULL,,,1,BUY@46.37 SELL@46.55 up=11 dn=4
00:54:05,2024-11-19 10:00:40,SHOO,SUBMIT,NEUTRAL,BUY,41.87,2,up=7 dn=8 spread=0.2000
00:54:05,2024-11-19 10:00:40,SHOO,SUBMIT,NEUTRAL,SELL,42.03,2,up=7 dn=8 spread=0.2000
00:54:05,2024-11-19 10:00:40,SHOO,QUOTED,NEUTRAL,,,2,BUY@41.87 SELL@42.03 up=7 dn=8
00:54:07,2024-11-19 10:00:57,TXRH,SUBMIT,NEUTRAL,BUY,192.25,5,up=6 dn=9 spread=0.9300
00:54:07,2024-11-19 10:00:57,TXRH,SUBMIT,NEUTRAL,SELL,193.14,5,up=6 dn=9 spread=0.9300
00:54:07,2024-11-19 10:00:57,TXRH,QUOTED,NEUTRAL,,,5,BUY@192.25 SELL@193.14 up=6 dn=9
00:54:07,2024-11-19 10:00:57,CROX,SIGNAL_CHANGE,BEAR,,,,NEUTRAL → BEAR up=5 dn=10 pos=+5L
00:54:07,2024-11-19 10:00:57,CROX,SIGNAL_LIQ,BEAR,,,5,signal changed with pos=+5L → liquidating
00:54:09,2024-11-19 10:00:57,PZZA,SUBMIT,NEUTRAL,BUY,47.29,0,up=7 dn=8 spread=0.0800
00:54:09,2024-11-19 10:00:57,PZZA,SUBMIT,NEUTRAL,SELL,47.33,0,up=7 dn=8 spread=0.0800
00:54:09,2024-11-19 10:00:57,PZZA,QUOTED,NEUTRAL,,,0,BUY@47.29 SELL@47.33 up=7 dn=8
00:54:10,2024-11-19 10:00:57,CAR,SUBMIT,NEUTRAL,BUY,98.81,1,up=8 dn=7 spread=0.6000
00:54:10,2024-11-19 10:00:57,CAR,SUBMIT,NEUTRAL,SELL,99.37,1,up=8 dn=7 spread=0.6000
00:54:10,2024-11-19 10:00:57,CAR,QUOTED,NEUTRAL,,,1,BUY@98.81 SELL@99.37 up=8 dn=7
00:54:11,2024-11-19 10:00:57,HELE,SUBMIT,NEUTRAL,BUY,66.34,0,up=9 dn=6 spread=0.2300
00:54:11,2024-11-19 10:00:57,HELE,SUBMIT,NEUTRAL,SELL,66.53,0,up=9 dn=6 spread=0.2300
00:54:11,2024-11-19 10:00:57,HELE,QUOTED,NEUTRAL,,,0,BUY@66.34 SELL@66.53 up=9 dn=6
00:54:12,2024-11-19 10:00:57,JACK,SUBMIT,BULL,BUY,46.37,1,up=11 dn=4 spread=0.2400
00:54:12,2024-11-19 10:00:57,JACK,SUBMIT,BULL,SELL,46.55,1,up=11 dn=4 spread=0.2400
00:54:12,2024-11-19 10:00:57,JACK,QUOTED,BULL,,,1,BUY@46.37 SELL@46.55 up=11 dn=4
00:54:13,2024-11-19 10:00:57,SHOO,SUBMIT,NEUTRAL,BUY,41.81,2,up=6 dn=9 spread=0.2400
00:54:13,2024-11-19 10:00:57,SHOO,SUBMIT,NEUTRAL,SELL,42.01,2,up=6 dn=9 spread=0.2400
00:54:13,2024-11-19 10:00:57,SHOO,QUOTED,NEUTRAL,,,2,BUY@41.81 SELL@42.01 up=6 dn=9
00:54:14,2024-11-19 10:01:04,TXRH,SUBMIT,NEUTRAL,BUY,192.25,5,up=6 dn=9 spread=0.8900
00:54:14,2024-11-19 10:01:04,TXRH,SUBMIT,NEUTRAL,SELL,193.1,5,up=6 dn=9 spread=0.8900
00:54:14,2024-11-19 10:01:04,TXRH,QUOTED,NEUTRAL,,,5,BUY@192.25 SELL@193.1 up=6 dn=9
00:54:15,2024-11-19 10:01:04,CROX,SUBMIT,BEAR,SELL,95.62,5,LIQ_MID mid=95.62
00:54:16,2024-11-19 10:01:04,PZZA,SUBMIT,NEUTRAL,BUY,47.29,0,up=7 dn=8 spread=0.1400
00:54:16,2024-11-19 10:01:04,PZZA,SUBMIT,NEUTRAL,SELL,47.39,0,up=7 dn=8 spread=0.1400
00:54:16,2024-11-19 10:01:04,PZZA,QUOTED,NEUTRAL,,,0,BUY@47.29 SELL@47.39 up=7 dn=8
00:54:17,2024-11-19 10:01:04,CAR,SUBMIT,NEUTRAL,BUY,98.81,1,up=8 dn=7 spread=0.6000
00:54:17,2024-11-19 10:01:04,CAR,SUBMIT,NEUTRAL,SELL,99.37,1,up=8 dn=7 spread=0.6000
