sim_time,order_id,symbol,side,exec_price,exec_size,order_size,status,exec_ts
2025-04-10 10:32:22,5c07ca15-5ef6-47cb-96a8-5d79bc2652ff,JPM,BUY,0.0000,16,1600,Status.CANCELED,2026-04-02 18:39:55.552321
2025-04-10 10:32:26,6e087c44-bc47-4988-96ba-e888ca60340c,JPM,BUY,0.0000,16,1600,Status.CANCELED,2026-04-02 18:39:58.980395
2025-04-10 10:32:29,8ec98e6f-a833-4b4d-8500-f74270551925,JPM,BUY,0.0000,16,1600,Status.CANCELED,2026-04-02 18:40:02.621591
2025-04-10 10:32:33,c3a7d1b9-c347-4ce7-82b0-03906fece706,JPM,BUY,0.0000,16,1600,Status.CANCELED,2026-04-02 18:40:06.054219
2025-04-10 10:32:36,49f051fd-9057-4de9-8bd1-6e93dbbf73c9,JPM,BUY,0.0000,16,1600,Status.CANCELED,2026-04-02 18:40:09.691277
2025-04-10 10:32:40,5696f5f6-0c3c-4bf3-9dba-0f7ec0ae7a05,JPM,BUY,0.0000,16,1600,Status.CANCELED,2026-04-02 18:40:13.120182
2025-04-10 10:32:44,fd5ad71d-1658-47e8-8d6f-2bed74e29d9a,JPM,BUY,0.0000,16,1600,Status.CANCELED,2026-04-02 18:40:16.763961
2025-04-10 10:32:47,1cb0992e-6726-40c0-8e1a-e82639084df5,JPM,BUY,0.0000,16,1600,Status.CANCELED,2026-04-02 18:40:20.210459
2025-04-10 10:32:51,7ed11993-1286-4b64-876d-8cca61cb251f,JPM,BUY,0.0000,16,1600,Status.CANCELED,2026-04-02 18:40:23.855892
2025-04-10 10:32:54,b8e32b72-7d56-4252-a1d7-2ce8b36bb48f,JPM,BUY,0.0000,16,1600,Status.CANCELED,2026-04-02 18:40:27.302120
2025-04-10 10:32:58,4fdf18e8-647f-47fa-9cf7-e8d480b6e916,JPM,BUY,0.0000,16,1600,Status.CANCELED,2026-04-02 18:40:30.966750
2025-04-10 10:33:01,fc1f67e1-71dd-4837-a9f4-b52eeb4b9ec1,JPM,BUY,0.0000,16,1600,Status.CANCELED,2026-04-02 18:40:34.405144
2025-04-10 10:33:05,08ca9eb9-bbbd-4e24-b69d-3b9bd1916d6f,JPM,BUY,0.0000,16,1600,Status.CANCELED,2026-04-02 18:40:38.069142
2025-04-10 10:33:08,e300a759-7da2-4b1c-adb8-a6c9f63bc5a1,JPM,BUY,0.0000,16,1600,Status.CANCELED,2026-04-02 18:40:41.493245
2025-04-10 10:33:12,f37ad6c4-389a-4a86-add8-1891294bfca4,JPM,BUY,0.0000,16,1600,Status.CANCELED,2026-04-02 18:40:45.131283
2025-04-10 10:33:16,1a9a741a-ca1c-40a4-8593-2e3bef895f93,JPM,BUY,0.0000,16,1600,Status.CANCELED,2026-04-02 18:40:48.567977
2025-04-10 10:33:19,4bfcdb14-1aab-4750-8095-7a4d3a5db606,JPM,BUY,0.0000,16,1600,Status.CANCELED,2026-04-02 18:40:52.200009
2025-04-10 10:33:23,1e75dc05-6d8c-4fa9-88c0-538a6d2fbae8,JPM,BUY,0.0000,16,1600,Status.CANCELED,2026-04-02 18:40:55.624811
2025-04-10 10:33:26,39211ef6-29e1-4dce-87f8-5f63dd08622b,JPM,BUY,0.0000,16,1600,Status.CANCELED,2026-04-02 18:40:59.255565
2025-04-10 10:33:30,62afdfe5-8b76-435c-865c-327030ef2e2a,JPM,BUY,0.0000,16,1600,Status.CANCELED,2026-04-02 18:41:02.706566
2025-04-10 10:33:33,b5168741-8711-4387-a46e-15510fe3f88c,JPM,BUY,0.0000,16,1600,Status.CANCELED,2026-04-02 18:41:06.360667
2025-04-10 10:33:37,e0873bea-6a28-4e98-bafb-23267a0dacf2,JPM,BUY,0.0000,16,1600,Status.CANCELED,2026-04-02 18:41:09.809510
2025-04-10 10:33:40,e7dd573b-9020-443f-8cf1-42bf513d54d9,JPM,BUY,0.0000,16,1600,Status.CANCELED,2026-04-02 18:41:13.455619
2025-04-10 10:33:44,eb6f321a-b4c5-498e-a0bb-854073ed2470,JPM,BUY,0.0000,16,1600,Status.CANCELED,2026-04-02 18:41:16.894294
2025-04-10 10:33:47,ea39f3ee-d974-41e6-848c-b51ab45298fd,JPM,BUY,0.0000,16,1600,Status.CANCELED,2026-04-02 18:41:20.561492
2025-04-10 10:33:51,ec78cbe5-3354-4b7c-ba6c-f2e3140bf99b,JPM,BUY,0.0000,16,1600,Status.CANCELED,2026-04-02 18:41:24.009024
2025-04-10 10:33:55,56e06df7-f58b-451a-95ce-76980e92ecc1,JPM,BUY,0.0000,16,1600,Status.CANCELED,2026-04-02 18:41:27.647344
2025-04-10 10:33:58,999dc61c-70a6-4c36-be30-c32b0f9fb0f0,JPM,BUY,0.0000,16,1600,Status.CANCELED,2026-04-02 18:41:31.093182
2025-04-10 10:34:02,db713dcc-32ca-4c56-b9d1-ea4fd458146e,JPM,BUY,0.0000,16,1600,Status.CANCELED,2026-04-02 18:41:34.753657
2025-04-10 10:34:05,73b31a4b-61b0-4944-aefd-74efebb2e5a4,JPM,BUY,0.0000,16,1600,Status.CANCELED,2026-04-02 18:41:38.198175
2025-04-10 10:34:09,71aea4b6-2740-4395-a07b-be1057e7516a,JPM,BUY,0.0000,16,1600,Status.CANCELED,2026-04-02 18:41:41.850278
2025-04-10 10:34:12,8eec3d22-914b-49f7-900a-363ec80a9fc0,JPM,BUY,0.0000,16,1600,Status.CANCELED,2026-04-02 18:41:45.294309
2025-04-10 10:34:16,6cacd261-792c-41d4-aa24-134c861a9999,JPM,BUY,0.0000,16,1600,Status.CANCELED,2026-04-02 18:41:48.934404
2025-04-10 10:34:19,b153e19f-93e5-487a-ac60-ead10cd270ce,JPM,BUY,0.0000,16,1600,Status.CANCELED,2026-04-02 18:41:52.377177
2025-04-10 10:34:23,306958ce-6f11-4045-ad0c-666dcb8df998,JPM,BUY,0.0000,16,1600,Status.CANCELED,2026-04-02 18:41:56.021650
2025-04-10 10:34:27,8670b397-0163-4cc0-b0fd-9a06eae9b59e,JPM,BUY,0.0000,16,1600,Status.CANCELED,2026-04-02 18:41:59.468620
2025-04-10 10:34:30,f0fb34b1-8095-4fd4-ae56-2e077d840cff,JPM,BUY,0.0000,16,1600,Status.CANCELED,2026-04-02 18:42:03.117283
2025-04-10 10:34:34,a9e8b598-cee5-4f61-9adb-3ce650e8acaa,JPM,BUY,0.0000,16,1600,Status.CANCELED,2026-04-02 18:42:06.552948
2025-04-10 10:34:37,c9e2a3fb-aba2-49ae-83f7-446ffa82737d,JPM,SELL,229.3200,1,100,Status.FILLED,2026-04-02 18:42:12.447477
2025-04-10 10:34:39,685757ce-c2f1-479d-9cf5-f58eb170cbe1,JPM,BUY,0.0000,16,1600,Status.CANCELED,2026-04-02 18:42:13.668914
2025-04-10 10:34:42,7e748a08-f8a4-4196-a76e-9cccb904e742,JPM,BUY,0.0000,17,1700,Status.CANCELED,2026-04-02 18:42:15.099570
2025-04-10 10:34:46,8f23f2e8-c86f-400b-829a-b1739ff04955,JPM,BUY,0.0000,17,1700,Status.CANCELED,2026-04-02 18:42:18.547137
2025-04-10 10:34:49,dd1158a6-7283-445a-9f9d-e03c002bf007,JPM,BUY,0.0000,17,1700,Status.CANCELED,2026-04-02 18:42:22.201004
2025-04-10 10:34:53,f2465430-183c-4f1b-bd76-6c5fa48db2a7,JPM,BUY,0.0000,17,1700,Status.CANCELED,2026-04-02 18:42:25.654078
2025-04-10 10:34:56,2d4e24ba-4f06-4b03-b6dd-6aa837a09e5f,JPM,BUY,0.0000,17,1700,Status.CANCELED,2026-04-02 18:42:29.299511
2025-04-10 10:35:00,13788015-51b7-47f0-abd5-fe21b485e715,JPM,BUY,0.0000,17,1700,Status.CANCELED,2026-04-02 18:42:32.750692
2025-04-10 10:35:03,095d463a-686e-45b9-a37c-37a77ab4d98c,JPM,BUY,0.0000,17,1700,Status.CANCELED,2026-04-02 18:42:36.405932
2025-04-10 10:35:07,dc056139-de0e-4ef3-867f-3a2f4e6aa0aa,JPM,BUY,0.0000,17,1700,Status.CANCELED,2026-04-02 18:42:39.843595
2025-04-10 10:35:10,791ccdf7-f3f9-48c8-8269-172c685291a1,JPM,BUY,0.0000,17,1700,Status.CANCELED,2026-04-02 18:42:43.496615
2025-04-10 10:35:14,f284de59-bbd5-4a5f-95bb-1a355d608af7,JPM,BUY,0.0000,17,1700,Status.CANCELED,2026-04-02 18:42:46.947778
2025-04-10 10:35:18,5b830f04-91e8-4ce0-a85a-ca92b96dc349,JPM,BUY,0.0000,17,1700,Status.CANCELED,2026-04-02 18:42:50.615013
2025-04-10 10:35:21,b324d6b1-9eb1-4b82-b7d1-8774bac165c1,JPM,SELL,0.0000,1,100,Status.CANCELED,2026-04-02 18:42:55.319358
2025-04-10 10:35:21,7ae55e8b-1181-4c06-b5e2-ded0a1b174b7,JPM,SELL,229.2300,1,100,Status.FILLED,2026-04-02 18:42:57.543612
2025-04-10 10:35:22,9a58ba41-8d47-4da6-b7bb-de901c26c067,JPM,BUY,0.0000,17,1700,Status.CANCELED,2026-04-02 18:42:57.751929
2025-04-10 10:35:26,7dca1e9c-5333-44ad-bfe3-f78d4539040e,JPM,BUY,0.0000,18,1800,Status.CANCELED,2026-04-02 18:42:58.976521
2025-04-10 10:35:29,0aeae761-6adc-48cf-a678-c32e6369a245,JPM,BUY,0.0000,18,1800,Status.CANCELED,2026-04-02 18:43:02.420155
2025-04-10 10:35:33,82582c9d-4b9e-44ba-95a9-b692161461c6,JPM,BUY,0.0000,18,1800,Status.CANCELED,2026-04-02 18:43:05.870407
2025-04-10 10:35:36,f5358bc1-97f4-43e4-b931-2a8f4a7176da,JPM,BUY,0.0000,18,1800,Status.CANCELED,2026-04-02 18:43:09.320923
2025-04-10 10:35:39,3a79ac56-84cd-4664-9b22-d35f86815cd9,JPM,BUY,0.0000,18,1800,Status.CANCELED,2026-04-02 18:43:12.561363
2025-04-10 10:35:42,b46dd33a-8488-4710-af13-9fc9c2d9aaa3,JPM,BUY,0.0000,18,1800,Status.CANCELED,2026-04-02 18:43:15.791582
2025-04-10 10:35:46,18392d12-9940-4990-b15c-a0027fdbd2fb,JPM,BUY,0.0000,18,1800,Status.CANCELED,2026-04-02 18:43:19.023958
2025-04-10 10:35:49,df3aa6ea-d008-4218-bb82-231a0cb5ad2a,JPM,BUY,0.0000,18,1800,Status.CANCELED,2026-04-02 18:43:22.474789
2025-04-10 10:35:53,5f00a5d7-63f1-427c-96a1-54055aa1e38b,JPM,BUY,0.0000,18,1800,Status.CANCELED,2026-04-02 18:43:26.099034
2025-04-10 10:35:57,05203834-a302-454e-89a3-9a31ab41d1af,JPM,BUY,0.0000,18,1800,Status.CANCELED,2026-04-02 18:43:29.518226
2025-04-10 10:36:00,1052db8a-e377-45ca-a299-cda8f20863e2,JPM,BUY,0.0000,18,1800,Status.CANCELED,2026-04-02 18:43:33.171159
2025-04-10 10:36:04,3c5162e4-3ac7-4deb-8799-9b319bd5479e,JPM,BUY,0.0000,18,1800,Status.CANCELED,2026-04-02 18:43:36.620481
2025-04-10 10:36:07,5647dab4-dc45-4b69-a5f4-a8bbb95e448f,JPM,BUY,0.0000,18,1800,Status.CANCELED,2026-04-02 18:43:40.268400
2025-04-10 10:36:11,0267c2a2-7641-40bd-a679-f0658aff14c4,JPM,BUY,0.0000,18,1800,Status.CANCELED,2026-04-02 18:43:43.694366
2025-04-10 10:36:14,a8e2b1d5-70c4-49bb-a2ed-8a891865085c,JPM,BUY,0.0000,18,1800,Status.CANCELED,2026-04-02 18:43:47.342900
2025-04-10 10:36:15,02b84002-06ac-43b2-8a59-6f15b477dd65,JPM,SELL,229.1000,1,100,Status.FILLED,2026-04-02 18:43:52.000318
2025-04-10 10:36:20,68ba3bff-65a8-46d8-90f1-105945481640,JPM,BUY,0.0000,19,1900,Status.CANCELED,2026-04-02 18:43:53.219055
2025-04-10 10:36:24,126a7694-dca6-4761-859a-a90bb38bf520,JPM,BUY,0.0000,19,1900,Status.CANCELED,2026-04-02 18:43:56.881876
2025-04-10 10:36:27,23b57257-82f7-4b3c-8960-b92800885e73,JPM,BUY,0.0000,19,1900,Status.CANCELED,2026-04-02 18:44:00.318710
2025-04-10 10:36:31,47ceb97e-4f81-422c-a39b-db14d7422a1d,JPM,BUY,0.0000,19,1900,Status.CANCELED,2026-04-02 18:44:03.958403
2025-04-10 10:36:34,a18f67d0-f8d5-490a-8856-580091508262,JPM,BUY,0.0000,19,1900,Status.CANCELED,2026-04-02 18:44:07.378134
2025-04-10 10:36:38,d2aa972c-0e39-4a77-ac76-20ffc3cf1526,JPM,BUY,0.0000,19,1900,Status.CANCELED,2026-04-02 18:44:11.017864
2025-04-10 10:36:42,574ce02a-5a2b-48e3-8471-d4330a360237,JPM,BUY,0.0000,19,1900,Status.CANCELED,2026-04-02 18:44:14.456485
2025-04-10 10:36:45,d083e3c3-3fe0-484b-a67a-ab2a48d099ac,JPM,BUY,0.0000,19,1900,Status.CANCELED,2026-04-02 18:44:18.094279
2025-04-10 10:36:49,7ea6dffc-1292-4fa8-ad83-7a7271768a6e,JPM,BUY,0.0000,19,1900,Status.CANCELED,2026-04-02 18:44:21.533557
2025-04-10 10:36:52,4b391cc9-3588-4187-a15a-3b5db952792e,JPM,BUY,0.0000,19,1900,Status.CANCELED,2026-04-02 18:44:25.186049
2025-04-10 10:36:56,9b59a632-fb0b-494a-819b-2631ef45525e,JPM,BUY,0.0000,19,1900,Status.CANCELED,2026-04-02 18:44:28.627480
2025-04-10 10:36:59,0e546e72-6dcb-4f81-a245-3f675e697639,JPM,BUY,0.0000,19,1900,Status.CANCELED,2026-04-02 18:44:32.281255
2025-04-10 10:37:03,47196841-4846-46d7-b745-8a98e6489434,JPM,BUY,0.0000,19,1900,Status.CANCELED,2026-04-02 18:44:35.720313
2025-04-10 10:37:06,d6f742ca-3275-4eef-bece-26b4f050e6a2,JPM,BUY,0.0000,19,1900,Status.CANCELED,2026-04-02 18:44:39.365426
2025-04-10 10:37:10,6821d635-05cc-430c-991b-633687b811dd,JPM,BUY,0.0000,19,1900,Status.CANCELED,2026-04-02 18:44:42.804734
2025-04-10 10:37:13,0e89cfc0-3008-4805-b9dc-b2b9f2af9a94,JPM,BUY,0.0000,19,1900,Status.CANCELED,2026-04-02 18:44:46.454499
2025-04-10 10:37:17,ef69f65c-92e7-4170-bc89-72aaa0548cc4,JPM,BUY,0.0000,19,1900,Status.CANCELED,2026-04-02 18:44:49.899347
2025-04-10 10:37:20,a0248c1e-6bb4-4bad-b9f6-c29162a20f7e,JPM,BUY,0.0000,19,1900,Status.CANCELED,2026-04-02 18:44:53.347751
2025-04-10 10:37:24,4d3b23ad-6f73-42e2-88b0-47e061afe865,JPM,BUY,0.0000,19,1900,Status.CANCELED,2026-04-02 18:44:57.008036
2025-04-10 10:37:28,90a4f7a8-d1a4-437d-b221-9d09fc44ffbe,JPM,BUY,0.0000,19,1900,Status.CANCELED,2026-04-02 18:45:00.451301
2025-04-10 10:37:31,bea64e8d-620f-4403-bcb7-160dccb3ae5d,JPM,BUY,0.0000,19,1900,Status.CANCELED,2026-04-02 18:45:04.114776
2025-04-10 10:37:35,ffea3c6a-13b8-4563-99d0-c38951a632c9,JPM,BUY,0.0000,19,1900,Status.CANCELED,2026-04-02 18:45:07.556289
2025-04-10 10:37:38,0ea16d3a-59d1-4e3a-b5ba-5f795d451925,JPM,BUY,0.0000,19,1900,Status.CANCELED,2026-04-02 18:45:11.203798
2025-04-10 10:37:42,c33f5047-4e5f-4dfe-8f39-c0b5e3303e06,JPM,BUY,0.0000,19,1900,Status.CANCELED,2026-04-02 18:45:14.647061
2025-04-10 10:37:45,79b0769e-db74-40ba-bfd0-0e9ef3856507,JPM,BUY,0.0000,19,1900,Status.CANCELED,2026-04-02 18:45:18.301045
2025-04-10 10:37:49,52da2427-3b3f-43f7-9af1-2baaae0c2979,JPM,BUY,0.0000,19,1900,Status.CANCELED,2026-04-02 18:45:21.747404
2025-04-10 10:37:52,b922acc8-1429-4d56-ac31-9ad886d25a0e,JPM,BUY,0.0000,19,1900,Status.CANCELED,2026-04-02 18:45:25.382460
2025-04-10 10:37:56,1d34342d-54e7-4dfb-8604-478be584b88f,JPM,BUY,0.0000,19,1900,Status.CANCELED,2026-04-02 18:45:29.026944
2025-04-10 10:37:59,f9b81762-9359-4b76-bd1e-cbe6dda36735,JPM,BUY,0.0000,19,1900,Status.CANCELED,2026-04-02 18:45:32.271837
2025-04-10 10:38:02,3158dcb1-3766-4972-87bb-c85b1183296e,JPM,BUY,0.0000,19,1900,Status.CANCELED,2026-04-02 18:45:35.498673
2025-04-10 10:38:05,e4418232-d40b-4a0b-9e86-4e0f7520b72b,JPM,BUY,0.0000,19,1900,Status.CANCELED,2026-04-02 18:45:38.725766
2025-04-10 10:38:09,b0a56f2c-f2f4-43ee-beb0-d66183d8eecc,JPM,BUY,0.0000,19,1900,Status.CANCELED,2026-04-02 18:45:41.961688
2025-04-10 10:38:12,2a3dc804-1fde-4234-a4f1-1eb95799e8ca,JPM,BUY,0.0000,19,1900,Status.CANCELED,2026-04-02 18:45:45.203483
2025-04-10 10:38:15,fe064e91-ad3b-4527-9b93-92ef4130e023,JPM,BUY,228.2900,1,1900,Status.PARTIALLY_FILLED,2026-04-02 18:45:51.657821
2025-04-10 10:38:20,33197776-f739-4491-bd92-f83acc6fe2df,JPM,BUY,0.0000,17,1700,Status.CANCELED,2026-04-02 18:45:52.872168
2025-04-10 10:38:26,0d3d94c3-b402-490d-aa12-c252425d6fd9,JPM,BUY,0.0000,17,1700,Status.CANCELED,2026-04-02 18:45:59.321879
2025-04-10 10:38:29,1d260405-b3dc-4b53-9b31-4083218adbdb,JPM,BUY,0.0000,17,1700,Status.CANCELED,2026-04-02 18:46:02.580939
2025-04-10 10:38:32,d98208f8-5dd0-4b0e-8e83-a796e5a07b3e,JPM,BUY,0.0000,17,1700,Status.CANCELED,2026-04-02 18:46:05.803200
2025-04-10 10:38:36,c4383eb5-f0ac-4261-bbe1-cba2a28dc224,JPM,BUY,0.0000,17,1700,Status.CANCELED,2026-04-02 18:46:09.040067
2025-04-10 10:38:39,91f3d5de-bd33-40fa-962e-f3141554efc9,JPM,BUY,0.0000,17,1700,Status.CANCELED,2026-04-02 18:46:12.283556
2025-04-10 10:38:42,7187afd1-0bb6-49ca-a50b-f451a7228486,JPM,BUY,0.0000,17,1700,Status.CANCELED,2026-04-02 18:46:15.521919
2025-04-10 10:38:45,3bca6ea8-be67-48ca-8156-bad9a931fc9f,JPM,BUY,0.0000,17,1700,Status.CANCELED,2026-04-02 18:46:18.751348
2025-04-10 10:38:49,94339793-5ac1-48a2-ae59-19569cf3d6a2,JPM,BUY,0.0000,17,1700,Status.CANCELED,2026-04-02 18:46:21.992019
2025-04-10 10:38:52,9e4723b1-8aa2-4b55-953e-bf10da996ff4,JPM,BUY,0.0000,17,1700,Status.CANCELED,2026-04-02 18:46:25.209103
2025-04-10 10:38:55,b25ca5c8-5b37-41cd-841e-8c309250b594,JPM,BUY,0.0000,17,1700,Status.CANCELED,2026-04-02 18:46:28.427852
2025-04-10 10:38:58,3c5cb3b0-3862-4a12-a3ae-1d51bcd09663,JPM,BUY,0.0000,17,1700,Status.CANCELED,2026-04-02 18:46:31.650908
2025-04-10 10:39:02,9f51410d-fc8f-4503-99cf-87210771a47e,JPM,BUY,0.0000,17,1700,Status.CANCELED,2026-04-02 18:46:34.878215
2025-04-10 10:39:05,e9276413-cd22-4e53-82b4-f0c463a84612,JPM,BUY,0.0000,17,1700,Status.CANCELED,2026-04-02 18:46:38.111393
2025-04-10 10:39:08,5255653a-56c1-443a-b7ef-aba0fc334837,JPM,BUY,0.0000,17,1700,Status.CANCELED,2026-04-02 18:46:41.338915
2025-04-10 10:39:11,527c3b91-0e02-4301-a79b-7eb27534da55,JPM,BUY,0.0000,17,1700,Status.CANCELED,2026-04-02 18:46:44.564794
2025-04-10 10:39:14,3496a9da-f8d6-4eee-bad4-57d9b0bafa13,JPM,BUY,0.0000,17,1700,Status.CANCELED,2026-04-02 18:46:47.799319
2025-04-10 10:39:18,2caf5955-1f19-417c-b52f-3e482c442a59,JPM,BUY,0.0000,17,1700,Status.CANCELED,2026-04-02 18:46:51.026344
2025-04-10 10:39:21,941c303e-2a0c-4672-a954-58fe8424a817,JPM,BUY,0.0000,17,1700,Status.CANCELED,2026-04-02 18:46:54.256969
2025-04-10 10:39:24,6f1849e1-fa6c-4274-9556-963562017e51,JPM,BUY,0.0000,17,1700,Status.CANCELED,2026-04-02 18:46:57.484478
2025-04-10 10:39:27,91038df0-676d-4312-8daf-414e1b783ddf,JPM,BUY,0.0000,17,1700,Status.CANCELED,2026-04-02 18:47:00.710067
2025-04-10 10:39:31,0cb2dc34-01cd-4b06-9589-bc2988678474,JPM,BUY,0.0000,17,1700,Status.CANCELED,2026-04-02 18:47:03.949457
2025-04-10 10:39:34,62a22b27-cda0-4200-b57f-680083cb706e,JPM,BUY,0.0000,17,1700,Status.CANCELED,2026-04-02 18:47:07.177115
2025-04-10 10:39:37,40a7f045-366c-48b2-bbe3-b1e93a58a145,JPM,BUY,0.0000,17,1700,Status.CANCELED,2026-04-02 18:47:10.419976
2025-04-10 10:39:40,33d91d69-56a8-4e4b-8f23-c3e82cf168d0,JPM,BUY,0.0000,17,1700,Status.CANCELED,2026-04-02 18:47:13.658009
2025-04-10 10:39:43,e209b78b-e73e-4f69-b47d-83840e1f3be4,JPM,BUY,0.0000,17,1700,Status.CANCELED,2026-04-02 18:47:16.898385
2025-04-10 10:39:47,74d3d843-b291-4338-9023-0ee690f87d70,JPM,BUY,0.0000,17,1700,Status.CANCELED,2026-04-02 18:47:20.135155
2025-04-10 10:39:49,cc2a8e43-6ed8-4b1e-bc6e-d204b638e4b5,JPM,BUY,228.3100,1,1700,Status.PARTIALLY_FILLED,2026-04-02 18:47:23.381409
2025-04-10 10:39:50,09425371-1dd5-4eec-93fc-6c26daf10270,JPM,BUY,228.3100,1,1600,Status.PARTIALLY_FILLED,2026-04-02 18:47:26.612666
2025-04-10 10:39:51,913efaf5-99c0-48dc-8031-e142d95a3b40,JPM,BUY,228.3100,1,1500,Status.PARTIALLY_FILLED,2026-04-02 18:47:27.829531
2025-04-10 10:39:54,1f909e15-be21-4ed2-9022-423f7c816acf,JPM,BUY,0.0000,12,1200,Status.CANCELED,2026-04-02 18:47:29.047110
2025-04-10 10:39:57,1bfa574d-cefc-4ea9-938a-9b17ff6da948,JPM,BUY,0.0000,8,900,Status.FILLED,2026-04-02 18:47:30.260776
2025-04-10 10:39:57,1bfa574d-cefc-4ea9-938a-9b17ff6da948,JPM,BUY,228.3100,1,900,Status.PARTIALLY_FILLED,2026-04-02 18:47:30.260776
2025-04-10 10:39:57,003e4485-53a3-446d-bd75-7044cb152c66,JPM,BUY,228.3100,1,900,Status.PARTIALLY_FILLED,2026-04-02 18:47:33.505024
2025-04-10 10:39:59,851ab2fd-b0e9-45bb-8cf4-e2d0cab382fd,JPM,BUY,0.0000,2,500,Status.FILLED,2026-04-02 18:47:34.730101
2025-04-10 10:39:59,851ab2fd-b0e9-45bb-8cf4-e2d0cab382fd,JPM,BUY,228.3100,1,500,Status.PARTIALLY_FILLED,2026-04-02 18:47:34.730101
2025-04-10 10:39:59,01a0dfc4-589e-4d6f-935d-33a002193e36,JPM,BUY,228.3100,1,400,Status.FILLED,2026-04-02 18:47:35.949108
2025-04-10 10:39:59,01a0dfc4-589e-4d6f-935d-33a002193e36,JPM,BUY,228.3100,1,400,Status.PARTIALLY_FILLED,2026-04-02 18:47:35.949108
2025-04-10 10:40:04,b1f63f8b-1fe9-4fe0-933a-6d6b1b8127be,JPM,SELL,0.0000,2,200,Status.CANCELED,2026-04-02 18:47:37.163750
2025-04-10 10:40:07,1790a1d1-b92a-4251-b477-4211441f8f8a,JPM,SELL,0.0000,2,200,Status.CANCELED,2026-04-02 18:47:40.390123
2025-04-10 10:40:07,3c141c41-0741-4d08-b2ae-d560732ff04e,JPM,SELL,228.3100,1,200,Status.PARTIALLY_FILLED,2026-04-02 18:47:43.631991
2025-04-10 10:40:10,293cb3ae-3f9d-45b1-8a6d-58030a677c10,JPM,SELL,228.3100,1,100,Status.FILLED,2026-04-02 18:47:44.846128
2025-04-10 10:58:06,d9c4db01-d29d-4f92-aa6c-98b6e3318b8f,JPM,BUY,227.4400,1,100,Status.FILLED,2026-04-02 19:05:42.935749
2025-04-10 10:58:09,3ad073ae-0667-4bde-af70-e1894e72b39d,JPM,BUY,227.4200,1,100,Status.FILLED,2026-04-02 19:05:45.165073
2025-04-10 10:58:10,1860e9fe-a136-42fa-8baf-853ddeecaa3a,JPM,SELL,0.0000,1,100,Status.CANCELED,2026-04-02 19:05:43.957697
2025-04-10 10:58:11,91c88700-f3af-4003-b567-afb00f8c366d,JPM,BUY,227.3600,1,100,Status.FILLED,2026-04-02 19:05:47.588801
2025-04-10 10:58:12,016895d2-6ddb-45dd-b948-3264c37b6f63,JPM,SELL,0.0000,2,200,Status.CANCELED,2026-04-02 19:05:46.375194
2025-04-10 10:58:13,21c22958-feed-4619-87dd-96ef40e73430,JPM,BUY,227.3600,1,100,Status.FILLED,2026-04-02 19:05:50.029166
2025-04-10 10:58:15,74cd07c2-589e-4d83-9176-d5bb2816b54a,JPM,SELL,0.0000,3,300,Status.CANCELED,2026-04-02 19:05:48.809011
2025-04-10 10:58:16,7b5e4d2d-c081-4760-b694-8123a5155bd3,JPM,BUY,227.2700,1,100,Status.FILLED,2026-04-02 19:05:52.475405
2025-04-10 10:58:17,2b628292-2b6a-4f2c-bc53-bf66f3145658,JPM,SELL,0.0000,4,400,Status.CANCELED,2026-04-02 19:05:51.258689
2025-04-10 10:58:18,8ec4fc96-7376-4736-be1e-44ff830c07e0,JPM,BUY,227.1300,1,100,Status.FILLED,2026-04-02 19:05:54.919058
2025-04-10 10:58:20,2af747cf-d5ba-4dde-97a4-5c0432bdbb91,JPM,SELL,0.0000,5,500,Status.CANCELED,2026-04-02 19:05:53.696822
2025-04-10 10:58:21,074c75a5-4a17-44c0-9365-9d63c1e25b67,JPM,BUY,227.1300,1,100,Status.FILLED,2026-04-02 19:05:57.349332
2025-04-10 10:58:22,ba02971b-029d-422e-b043-640a2cfda665,JPM,SELL,0.0000,6,600,Status.CANCELED,2026-04-02 19:05:56.134756
2025-04-10 10:58:24,2b5a1904-bbc2-4fd3-87ac-231cdb17c6d2,JPM,BUY,227.1300,1,100,Status.FILLED,2026-04-02 19:05:59.800157
2025-04-10 10:58:26,c0aff4cd-e19e-405d-a5c6-a8b803475159,JPM,SELL,0.0000,7,700,Status.CANCELED,2026-04-02 19:05:58.579833
2025-04-10 10:58:28,fcc5b8e3-afcb-4bcf-a0e4-e1d8ec080e5c,JPM,BUY,0.0000,1,100,Status.CANCELED,2026-04-02 19:06:02.037248
2025-04-10 10:58:28,8dbe0e93-8bc5-4b2f-8679-49f6743b865b,JPM,BUY,227.0900,1,100,Status.FILLED,2026-04-02 19:06:04.473845
2025-04-10 10:58:29,e3f9fa19-4d3a-453e-a74d-5cecd0c2c18c,JPM,SELL,0.0000,8,800,Status.CANCELED,2026-04-02 19:06:02.245385
2025-04-10 10:58:31,2b4cbe22-19e9-4f8a-aa27-921fcb4076af,JPM,BUY,227.0900,1,100,Status.FILLED,2026-04-02 19:06:06.909956
2025-04-10 10:58:33,3d3c9d7f-7f21-4d3d-a464-e8dafd16bb06,JPM,SELL,0.0000,9,900,Status.CANCELED,2026-04-02 19:06:05.693254
2025-04-10 10:58:33,fb124da9-7e72-4aed-b815-9de1f35a2b68,JPM,BUY,227.1400,1,100,Status.FILLED,2026-04-02 19:06:09.135422
